,open,high,low,close,volume,date,,,
1126,141.25,141.4099,141.17,141.2382,95040,12/3/2021 12:15,-0.000296,141.35996,0.2399
1127,141.25,141.29,141.1804,141.25,63985,12/3/2021 12:16,0.000084,141.38396,0.1096
1128,141.25,141.43,141.23,141.35,62993,12/3/2021 12:17,0.000708,141.40496,0.2
1129,141.3912,141.47,141.2675,141.4107,115105,12/3/2021 12:18,0.000429,141.43296,0.2025
1130,141.42,141.43,141.22,141.3197,96822,12/3/2021 12:19,-0.000644,141.42396,0.21
1131,141.33,141.865,141.32,141.8101,125911,12/3/2021 12:20,0.003470,141.40598,0.545
1132,141.825,142.18,141.721,142.0901,208865,12/3/2021 12:21,0.001974,141.497,0.459
1133,142.09,142.2,142.04,142.1489,112627,12/3/2021 12:22,0.000414,141.675,0.16
1134,142.135,142.31,141.91,141.9476,106374,12/3/2021 12:23,-0.001416,141.829,0.4
1135,141.95,142.02,141.8811,141.9701,105440,12/3/2021 12:24,0.000159,141.997,0.1389
1136,142.01,142.38,141.9701,142.22,117114,12/3/2021 12:25,0.001760,142.115,0.4099
1137,142.23,142.27,142.1,142.24,82645,12/3/2021 12:26,0.000141,142.218,0.17
1138,142.2,142.49,142.2,142.24,92379,12/3/2021 12:27,0.000000,142.236,0.29
1139,142.24,142.38,142.2331,142.3017,82122,12/3/2021 12:28,0.000434,142.294,0.1469
1140,142.315,142.315,141.95,141.9757,96343,12/3/2021 12:29,-0.002291,142.308,0.365
1141,141.98,142.22,141.97,142.2,106758,12/3/2021 12:30,0.001580,142.367,0.25
1142,142.22,142.33,142.17,142.22,150293,12/3/2021 12:31,0.000141,142.335,0.16
1143,142.21,142.24,141.94,142.02,114539,12/3/2021 12:32,-0.001406,142.347,0.3
1144,141.992,142.17,141.98,142.1,122052,12/3/2021 12:33,0.000563,142.297,0.19
1145,142.07,142.36,142.055,142.21,154640,12/3/2021 12:34,0.000774,142.255,0.305
1146,142.1701,142.3912,142.16,142.33,97092,12/3/2021 12:35,0.000844,142.264,0.2312
1147,142.35,142.37,142.02,142.0893,106211,12/3/2021 12:36,-0.001691,142.29824,0.35
1148,142.08,142.17,141.89,142.1004,134406,12/3/2021 12:37,0.000078,142.30624,0.28
1149,142.12,142.15,141.96,142.02,92040,12/3/2021 12:38,-0.000566,142.29224,0.19
1150,142.02,142.1995,142.01,142.0717,114305,12/3/2021 12:39,0.000364,142.28824,0.1895
1151,142.11,142.39,142.1,142.2,108480,12/3/2021 12:40,0.000903,142.25614,0.29
1152,142.19,142.26,142,142.0529,119100,12/3/2021 12:41,-0.001034,142.2559,0.26
1153,142.021,142.09,141.85,141.875,135726,12/3/2021 12:42,-0.001252,142.2339,0.24
1154,141.8858,142,141.81,141.89,98002,12/3/2021 12:43,0.000106,142.2179,0.19
1155,141.92,142.03,141.89,141.955,88017,12/3/2021 12:44,0.000458,142.1879,0.14
1156,141.93,141.9517,141.76,141.825,161558,12/3/2021 12:45,-0.000916,142.154,0.1917
1157,141.8001,141.869,141.41,141.4699,177943,12/3/2021 12:46,-0.002504,142.06634,0.459
1158,141.48,141.5,141.3403,141.37,164884,12/3/2021 12:47,-0.000706,141.98814,0.1597
1159,141.36,141.56,141.35,141.44,141964,12/3/2021 12:48,0.000495,141.87014,0.21
1160,141.46,141.67,141.4,141.65,164154,12/3/2021 12:49,0.001485,141.78214,0.27
1161,141.67,142.08,141.62,142,269956,12/3/2021 12:50,0.002471,141.71014,0.46
1162,141.99,142.31,141.95,142.25,237614,12/3/2021 12:51,0.001761,141.7358,0.36
1163,142.25,142.7899,142.245,142.71,227355,12/3/2021 12:52,0.003234,141.824,0.5449
1164,142.71,142.77,142.51,142.56,170431,12/3/2021 12:53,-0.001051,142.08198,0.26
1165,142.56,142.84,142.56,142.8124,198750,12/3/2021 12:54,0.001770,142.32398,0.28
1166,142.82,143.63,142.78,143.59,431323,12/3/2021 12:55,0.005445,142.55798,0.85
1167,143.58,143.63,143.31,143.51,248485,12/3/2021 12:56,-0.000557,142.86798,0.32
1168,143.5,143.88,143.3613,143.86,294765,12/3/2021 12:57,0.002439,143.13198,0.5187
1169,143.8599,144.09,143.79,144.02,326460,12/3/2021 12:58,0.001112,143.35,0.3
1170,144.015,144.16,143.85,144.03,414468,12/3/2021 12:59,0.000069,143.614,0.31
1171,141.16,141.31,140.09,141.04,842282,12/6/2021 6:30,-0.020760,143.878,1.22
1172,141.01,141.1172,139.11,139.47,519796,12/6/2021 6:31,-0.011132,143.414,2.0072
1173,139.47,139.76,138.33,138.38,402055,12/6/2021 6:32,-0.007815,142.91144,1.43
1174,138.47,139.22,138.16,138.16,345627,12/6/2021 6:33,-0.001590,142.08744,1.06
1175,138.22,138.22,137.2635,137.27,452508,12/6/2021 6:34,-0.006442,141.11344,0.9565
1176,137.32,137.37,136.698,136.965,349085,12/6/2021 6:35,-0.002222,139.92544,0.672
1177,136.95,137.79,136.85,137.6101,377733,12/6/2021 6:36,0.004710,139.13744,0.94
1178,137.6458,138.5,137.4,137.4223,340028,12/6/2021 6:37,-0.001365,138.472,1.1
1179,137.4367,137.56,136.77,137.36,323626,12/6/2021 6:38,-0.000453,138.22,0.79
1180,137.36,137.6497,136.79,136.79,280960,12/6/2021 6:39,-0.004150,137.888,0.8597
1181,136.82,137.08,135.86,136.59,505535,12/6/2021 6:40,-0.001462,137.77394,1.22
1182,136.63,137.07,136.32,136.9599,296499,12/6/2021 6:41,0.002708,137.71594,0.75
1183,136.95,137.28,136.765,136.97,303684,12/6/2021 6:42,0.000074,137.57194,0.515
1184,137,137.33,136.87,137.3174,262040,12/6/2021 6:43,0.002536,137.32794,0.46
1185,137.34,138.11,137.01,137.8695,336541,12/6/2021 6:44,0.004021,137.28194,1.1
1186,137.87,138.14,137.53,138.12,223536,12/6/2021 6:45,0.001817,137.374,0.61
1187,138.1283,138.23,137.67,137.98,248538,12/6/2021 6:46,-0.001014,137.586,0.56
1188,137.9615,138.04,137.6307,137.73,228933,12/6/2021 6:47,-0.001812,137.818,0.4093
1189,137.68,137.72,136.58,136.73,342305,12/6/2021 6:48,-0.007261,137.97,1.14
1190,136.73,137,136.32,136.665,319476,12/6/2021 6:49,-0.000475,138.048,0.68
1191,136.65,137.96,136.63,137.93,365662,12/6/2021 6:50,0.009256,137.826,1.33
1192,137.915,138.24,137.62,137.78,478386,12/6/2021 6:51,-0.001088,137.79,0.62
1193,137.78,138.25,137.77,137.94,238935,12/6/2021 6:52,0.001161,137.792,0.48
1194,137.93,138.009,137.55,137.974,211049,12/6/2021 6:53,0.000246,137.834,0.459
1195,137.94,138.04,137.17,137.245,316680,12/6/2021 6:54,-0.005284,137.8918,0.87
1196,137.29,137.49,136.96,137.15,156620,12/6/2021 6:55,-0.000692,138.0998,0.53
1197,137.09,137.4731,137.02,137.295,139052,12/6/2021 6:56,0.001057,138.0058,0.4531
1198,137.27,137.3999,136.7012,137.03,183983,12/6/2021 6:57,-0.001930,137.85242,0.6987
1199,137.09,137.31,136.51,137.3079,172786,12/6/2021 6:58,0.002028,137.6824,0.8
1200,137.28,137.355,136.19,136.37,214113,12/6/2021 6:59,-0.006831,137.5426,1.165
1201,136.43,136.54,135.98,136.475,242503,12/6/2021 7:00,0.000770,137.4056,0.56
1202,136.5,136.9,135.9,135.98,197055,12/6/2021 7:01,-0.003627,137.2156,1
1203,135.95,136.09,135.37,135.57,315194,12/6/2021 7:02,-0.003015,137.10098,0.72
1204,135.55,135.92,135.26,135.43,267309,12/6/2021 7:03,-0.001033,136.839,0.66
1205,135.5799,135.76,135.18,135.61,235684,12/6/2021 7:04,0.001329,136.561,0.58
1206,135.625,135.73,134.55,134.85,483182,12/6/2021 7:05,-0.005604,136.242,1.18
1207,134.86,134.8739,134.3,134.403,224729,12/6/2021 7:06,-0.003315,136.08,0.5739
1208,134.3501,135.4378,134.2,135.3483,522138,12/6/2021 7:07,0.007033,135.67478,1.2378
1209,135.385,136.09,135.19,136.06,279061,12/6/2021 7:08,0.005258,135.54434,0.9
1210,136.0629,136.19,135.77,135.92,242352,12/6/2021 7:09,-0.001029,135.57834,0.42
1211,135.88,136.52,135.8,136.3377,263286,12/6/2021 7:10,0.003073,135.66434,0.72
1212,136.35,136.4,135.95,136.03,232757,12/6/2021 7:11,-0.002257,135.82234,0.45
1213,136.05,136.7,135.95,136.4866,371125,12/6/2021 7:12,0.003357,136.12756,0.75
1214,136.475,136.7396,136.34,136.69,241449,12/6/2021 7:13,0.001490,136.38,0.3996
1215,136.6701,137.16,136.59,137.045,231378,12/6/2021 7:14,0.002597,136.50992,0.57
1216,137.09,138,136.99,138,301269,12/6/2021 7:15,0.006969,136.70392,1.01
1217,137.98,138.3,137.9508,138.14,266027,12/6/2021 7:16,0.001014,136.99992,0.3492
1218,138.17,138.45,138.09,138.33,229589,12/6/2021 7:17,0.001375,137.37992,0.36
1219,138.3,138.649,138.24,138.435,232205,12/6/2021 7:18,0.000759,137.72992,0.409
1220,138.43,138.59,137.8,137.818,243714,12/6/2021 7:19,-0.004457,138.1118,0.79
1221,137.79,138.13,137.66,137.945,175440,12/6/2021 7:20,0.000922,138.3978,0.47
1222,137.955,138.02,137.33,137.487,286777,12/6/2021 7:21,-0.003320,138.4238,0.69
1223,137.49,137.5,137.07,137.2066,198523,12/6/2021 7:22,-0.002039,138.3678,0.43
1224,137.19,137.4799,137.06,137.445,147636,12/6/2021 7:23,0.001738,138.1778,0.4199
1225,137.455,137.79,137.32,137.4348,242462,12/6/2021 7:24,-0.000074,137.94398,0.47
1226,137.42,137.4499,136.74,136.74,177418,12/6/2021 7:25,-0.005055,137.78398,0.7099
1227,136.77,137.3999,136.77,137.29,165103,12/6/2021 7:26,0.004022,137.64796,0.6299
1228,137.32,137.54,137.05,137.21,173208,12/6/2021 7:27,-0.000583,137.52394,0.49
1229,137.1793,137.83,137.08,137.7039,176300,12/6/2021 7:28,0.003600,137.53194,0.75
1230,137.7094,138.05,137.5201,137.945,192401,12/6/2021 7:29,0.001751,137.60196,0.5299
1231,137.94,138.07,137.64,137.655,176342,12/6/2021 7:30,-0.002102,137.65396,0.43
1232,137.68,137.89,137.4501,137.5305,85686,12/6/2021 7:31,-0.000904,137.77798,0.4399
1233,137.5399,137.749,137.24,137.42,106030,12/6/2021 7:32,-0.000803,137.876,0.509
1234,137.42,137.56,137.13,137.4621,157434,12/6/2021 7:33,0.000306,137.9178,0.43
1235,137.46,137.63,137.24,137.4,228991,12/6/2021 7:34,-0.000452,137.8638,0.39
1236,137.4,137.42,136.81,136.895,175449,12/6/2021 7:35,-0.003675,137.7798,0.61
1237,136.86,137.22,136.83,137.155,128768,12/6/2021 7:36,0.001899,137.6498,0.39
1238,137.19,137.76,137.19,137.505,130573,12/6/2021 7:37,0.002552,137.5158,0.57
1239,137.505,137.74,137.22,137.64,133582,12/6/2021 7:38,0.000982,137.518,0.52
1240,137.6291,137.88,137.52,137.77,120234,12/6/2021 7:39,0.000944,137.554,0.36
1241,137.77,138.0599,137.31,138.0299,141658,12/6/2021 7:40,0.001886,137.604,0.7499
1242,137.985,138.07,137.57,137.83,139825,12/6/2021 7:41,-0.001448,137.73198,0.5
1243,137.86,137.97,137.53,137.59,98715,12/6/2021 7:42,-0.001741,137.90198,0.44
1244,137.54,137.66,136.77,136.92,156486,12/6/2021 7:43,-0.004870,137.94398,0.89
1245,136.905,136.97,136.4,136.48,175814,12/6/2021 7:44,-0.003214,137.92798,0.57
1246,136.4301,136.58,136.41,136.42,147933,12/6/2021 7:45,-0.000440,137.74598,0.17
1247,136.435,136.69,136,136.095,200968,12/6/2021 7:46,-0.002382,137.45,0.69
1248,136.14,136.1699,135.7901,136.02,179111,12/6/2021 7:47,-0.000551,137.174,0.3798
1249,136.02,136.34,135.9,136.134,150631,12/6/2021 7:48,0.000838,136.81398,0.44
1250,136.15,136.37,135.94,136.15,122609,12/6/2021 7:49,0.000118,136.54998,0.43
1251,136.18,136.23,135.71,136.03,143423,12/6/2021 7:50,-0.000881,136.42998,0.52
1252,135.96,136.13,135.62,135.6687,120325,12/6/2021 7:51,-0.002656,136.35998,0.51
1253,135.61,135.84,135.45,135.67,163003,12/6/2021 7:52,0.000010,136.24798,0.39
1254,135.67,135.7299,135.41,135.555,139751,12/6/2021 7:53,-0.000848,136.182,0.3199
1255,135.5475,135.76,135.5475,135.6099,118647,12/6/2021 7:54,0.000405,136.05998,0.2125
1256,135.595,136.17,135.595,136.09,188881,12/6/2021 7:55,0.003540,135.93798,0.575
1257,136.08,136.33,136.07,136.21,109421,12/6/2021 7:56,0.000882,135.92598,0.26
1258,136.23,136.49,136.15,136.333,151604,12/6/2021 7:57,0.000903,135.96598,0.34
1259,136.3,136.5,136.21,136.2301,106618,12/6/2021 7:58,-0.000755,136.09598,0.29
1260,136.31,136.48,136.24,136.3549,83583,12/6/2021 7:59,0.000916,136.25,0.24
1261,136.3799,136.4699,135.98,136.14,153216,12/6/2021 8:00,-0.001576,136.394,0.4899
1262,136.18,136.33,136.11,136.3199,101943,12/6/2021 8:01,0.001321,136.45398,0.22
1263,136.29,136.44,136.2,136.25,98323,12/6/2021 8:02,-0.000513,136.45398,0.24
1264,136.27,136.27,135.7778,135.88,130144,12/6/2021 8:03,-0.002716,136.44398,0.4922
1265,135.871,135.9899,135.4,135.475,139628,12/6/2021 8:04,-0.002981,136.39798,0.5899
1266,135.48,135.93,135.31,135.765,187984,12/6/2021 8:05,0.002141,136.29996,0.62
1267,135.77,136.12,135.535,136.07,114226,12/6/2021 8:06,0.002247,136.19198,0.585
1268,136.03,136.0691,135.76,135.76,102451,12/6/2021 8:07,-0.002278,136.14998,0.3091
1269,135.75,136.059,135.6201,135.8901,82184,12/6/2021 8:08,0.000958,136.0758,0.4389
1270,135.96,136.1,135.84,135.84,133610,12/6/2021 8:09,-0.000369,136.0336,0.26
1271,135.82,136.04,135.7,135.72,124801,12/6/2021 8:10,-0.000883,136.05562,0.34
1272,135.78,135.8093,135.06,135.273,207107,12/6/2021 8:11,-0.003294,136.07762,0.7493
1273,135.26,135.29,134.89,134.97,182149,12/6/2021 8:12,-0.002240,136.01548,0.4
1274,134.969,135.36,134.93,135.218,100575,12/6/2021 8:13,0.001837,135.85966,0.43
1275,135.23,135.4699,135.14,135.265,92698,12/6/2021 8:14,0.000348,135.71986,0.3299
1276,135.24,135.64,134.99,135.44,139649,12/6/2021 8:15,0.001294,135.59384,0.65
1277,135.46,135.93,135.29,135.792,126187,12/6/2021 8:16,0.002599,135.51384,0.64
1278,135.78,136.028,135.77,135.86,107592,12/6/2021 8:17,0.000501,135.53798,0.258
1279,135.86,136.03,135.78,135.98,92252,12/6/2021 8:18,0.000883,135.68558,0.25
1280,135.96,136.08,135.82,136.01,74617,12/6/2021 8:19,0.000221,135.81958,0.26
1281,135.97,136.07,135.74,135.77,124657,12/6/2021 8:20,-0.001765,135.9416,0.33
1282,135.77,135.87,135.53,135.65,95272,12/6/2021 8:21,-0.000884,136.0276,0.34
1283,135.64,135.6599,135.36,135.48,96631,12/6/2021 8:22,-0.001253,136.0156,0.2999
1284,135.46,135.54,135.25,135.4,87651,12/6/2021 8:23,-0.000590,135.94198,0.29
1285,135.4,135.5482,135.336,135.38,140655,12/6/2021 8:24,-0.000148,135.84398,0.2122
1286,135.3449,135.68,135.3401,135.655,135497,12/6/2021 8:25,0.002031,135.73762,0.3399
1287,135.655,135.655,135.4601,135.5,66350,12/6/2021 8:26,-0.001143,135.65962,0.1949
1288,135.51,135.61,135.25,135.5199,98543,12/6/2021 8:27,0.000147,135.61662,0.36
1289,135.5199,135.53,135.25,135.28,107464,12/6/2021 8:28,-0.001770,135.60664,0.28
1290,135.295,135.53,135.16,135.3,149381,12/6/2021 8:29,0.000148,135.60464,0.37
1291,135.35,135.9688,135.24,135.6,197884,12/6/2021 8:30,0.002217,135.601,0.7288
1292,135.61,135.75,135.3,135.49,119233,12/6/2021 8:31,-0.000811,135.65876,0.45
1293,135.54,135.8,135.37,135.62,101132,12/6/2021 8:32,0.000959,135.67776,0.43
1294,135.56,136.04,135.54,136.0019,109949,12/6/2021 8:33,0.002816,135.71576,0.5
1295,136.03,136.28,135.99,136.17,217436,12/6/2021 8:34,0.001236,135.81776,0.29
1296,136.1628,136.43,136.12,136.29,191159,12/6/2021 8:35,0.000881,135.96776,0.31
1297,136.22,136.34,136.05,136.11,108678,12/6/2021 8:36,-0.001321,136.06,0.29
1298,136.18,136.2499,136,136.06,79929,12/6/2021 8:37,-0.000367,136.178,0.2499
1299,136.07,136.5799,135.9,136.53,200726,12/6/2021 8:38,0.003454,136.26798,0.6799
1300,136.55,136.81,136.46,136.63,188193,12/6/2021 8:39,0.000732,136.37596,0.35
1301,136.63,136.7787,136.35,136.49,178548,12/6/2021 8:40,-0.001025,136.48196,0.4287
1302,136.47,136.66,136.39,136.58,181069,12/6/2021 8:41,0.000659,136.5517,0.27
1303,136.56,136.6,136.34,136.37,75237,12/6/2021 8:42,-0.001538,136.6157,0.26
1304,136.3857,136.58,136.18,136.58,128418,12/6/2021 8:43,0.001540,136.68572,0.4
1305,136.5401,136.9607,136.5401,136.94,215559,12/6/2021 8:44,0.002636,136.68574,0.4206
1306,136.9101,137.05,136.66,136.95,133217,12/6/2021 8:45,0.000073,136.71588,0.39
1307,136.94,137.04,136.41,136.4322,182384,12/6/2021 8:46,-0.003781,136.77014,0.63
1308,136.435,136.4699,136.19,136.28,99676,12/6/2021 8:47,-0.001116,136.84614,0.2799
1309,136.31,136.61,136.27,136.485,120566,12/6/2021 8:48,0.001504,136.82012,0.34
1310,136.46,136.49,136.07,136.2799,92748,12/6/2021 8:49,-0.001503,136.82612,0.42
1311,136.255,136.29,135.95,136.0861,93409,12/6/2021 8:50,-0.001422,136.73198,0.34
1312,136.13,136.15,135.9,135.97,52188,12/6/2021 8:51,-0.000853,136.57998,0.25
1313,135.96,136.07,135.83,136,73942,12/6/2021 8:52,0.000221,136.40198,0.24
1314,135.95,136.11,135.69,136.0999,115820,12/6/2021 8:53,0.000735,136.322,0.42
1315,136.1,136.222,136.03,136.07,79808,12/6/2021 8:54,-0.000220,136.222,0.192
1316,136.09,136.3,135.9801,136.015,56877,12/6/2021 8:55,-0.000404,136.1684,0.3199
1317,136.02,136.2,135.98,136.14,58420,12/6/2021 8:56,0.000919,136.1704,0.22
1318,136.12,136.1299,135.88,135.9,75821,12/6/2021 8:57,-0.001763,136.1804,0.2499
1319,135.9053,136.24,135.8,136.17,88118,12/6/2021 8:58,0.001987,136.19238,0.44
1320,136.12,136.22,135.94,136.13,71339,12/6/2021 8:59,-0.000294,136.21838,0.28
1321,136.16,136.4699,136.04,136.411,103657,12/6/2021 9:00,0.002064,136.21798,0.4299
1322,136.4,136.4321,135.9501,136.0385,153470,12/6/2021 9:01,-0.002731,136.25196,0.482
1323,136,136.12,135.85,136.07,74380,12/6/2021 9:02,0.000232,136.29838,0.27
1324,136.09,136.12,135.91,135.92,61898,12/6/2021 9:03,-0.001102,136.2964,0.21
1325,135.91,135.99,135.6,135.6396,92713,12/6/2021 9:04,-0.002063,136.2724,0.39
1326,135.6,135.7721,135.36,135.46,144102,12/6/2021 9:05,-0.001324,136.2264,0.4121
1327,135.4999,135.51,135.11,135.1718,109123,12/6/2021 9:06,-0.002128,136.08684,0.4
1328,135.17,135.23,135.02,135.04,107536,12/6/2021 9:07,-0.000975,135.90242,0.21
1329,135.05,135.2797,135,135.2,158847,12/6/2021 9:08,0.001185,135.72442,0.2797
1330,135.2168,135.35,135.15,135.3144,89910,12/6/2021 9:09,0.000846,135.55636,0.2
1331,135.29,135.3009,135.1,135.17,80503,12/6/2021 9:10,-0.001067,135.42836,0.2009
1332,135.21,135.56,135.12,135.4701,93569,12/6/2021 9:11,0.002220,135.33412,0.44
1333,135.46,135.7834,135.41,135.78,118796,12/6/2021 9:12,0.002288,135.34412,0.3734
1334,135.76,135.9,135.66,135.82,94548,12/6/2021 9:13,0.000295,135.4548,0.24
1335,135.77,135.9,135.68,135.7803,103209,12/6/2021 9:14,-0.000292,135.57886,0.22
1336,135.7507,135.88,135.61,135.8634,67864,12/6/2021 9:15,0.000612,135.68886,0.27
1337,135.87,136.05,135.7967,135.94,121185,12/6/2021 9:16,0.000564,135.80468,0.2533
1338,135.9622,136.06,135.86,135.92,96652,12/6/2021 9:17,-0.000147,135.90268,0.2
1339,135.9,136.17,135.85,136.142,153676,12/6/2021 9:18,0.001633,135.958,0.32
1340,136.1426,136.15,135.95,135.96,66199,12/6/2021 9:19,-0.001337,136.012,0.2
1341,135.96,135.99,135.8481,135.9599,52486,12/6/2021 9:20,-0.000001,136.062,0.1419
1342,135.94,136.14,135.85,135.99,67488,12/6/2021 9:21,0.000221,136.084,0.29
1343,136.04,136.3,136.0201,136.1755,100700,12/6/2021 9:22,0.001364,136.102,0.2799
1344,136.18,136.2,135.79,135.8438,87075,12/6/2021 9:23,-0.002436,136.15,0.41
1345,135.8251,135.94,135.63,135.875,70477,12/6/2021 9:24,0.000230,136.156,0.31
1346,135.86,136.219,135.86,135.9247,91821,12/6/2021 9:25,0.000366,136.114,0.359
1347,135.92,136.1,135.85,135.99,118160,12/6/2021 9:26,0.000480,136.1598,0.25
1348,135.9801,136.12,135.98,136.12,49405,12/6/2021 9:27,0.000956,136.1518,0.14
1349,136.1,136.1648,135.89,135.94,116395,12/6/2021 9:28,-0.001322,136.1158,0.2748
1350,135.93,136.0199,135.89,135.95,41482,12/6/2021 9:29,0.000074,136.10876,0.1299
1351,135.96,136.07,135.88,135.9998,113524,12/6/2021 9:30,0.000366,136.12474,0.19
1352,136,136.17,135.96,136.0099,60718,12/6/2021 9:31,0.000074,136.09494,0.21
1353,135.98,136.04,135.92,135.98,43959,12/6/2021 9:32,-0.000220,136.10894,0.12
1354,136.005,136.15,135.91,136.08,75412,12/6/2021 9:33,0.000735,136.09294,0.24
1355,136.11,136.38,136.09,136.23,127687,12/6/2021 9:34,0.001102,136.08998,0.29
1356,136.2399,136.6,136.22,136.46,68852,12/6/2021 9:35,0.001688,136.162,0.38
1357,136.465,136.4965,136.29,136.365,78800,12/6/2021 9:36,-0.000696,136.268,0.2065
1358,136.39,136.39,136.15,136.16,91968,12/6/2021 9:37,-0.001503,136.3333,0.24
1359,136.18,136.2999,136.1,136.18,102814,12/6/2021 9:38,0.000147,136.4033,0.1999
1360,136.21,136.3,136.0401,136.145,58375,12/6/2021 9:39,-0.000257,136.43328,0.2599
1361,136.12,136.2,136.1,136.165,41706,12/6/2021 9:40,0.000147,136.41728,0.1
1362,136.19,136.33,136.08,136.17,137475,12/6/2021 9:41,0.000037,136.33728,0.25
1363,136.18,136.24,136.04,136.05,58149,12/6/2021 9:42,-0.000881,136.30398,0.2
1364,136.05,136.05,135.64,135.729,120004,12/6/2021 9:43,-0.002359,136.27398,0.41
1365,135.72,135.93,135.69,135.88,88695,12/6/2021 9:44,0.001113,136.224,0.24
1366,135.86,136.1799,135.845,136.14,76044,12/6/2021 9:45,0.001913,136.15,0.3349
1367,136.13,136.42,136.1,136.3501,83221,12/6/2021 9:46,0.001543,136.14598,0.32
1368,136.36,136.45,136.22,136.29,60881,12/6/2021 9:47,-0.000441,136.16398,0.23
1369,136.33,136.42,136.23,136.365,54578,12/6/2021 9:48,0.000550,136.20598,0.19
1370,136.34,136.54,136.34,136.53,69358,12/6/2021 9:49,0.001210,136.27998,0.2
1371,136.5399,136.5399,136.3,136.3105,58668,12/6/2021 9:50,-0.001608,136.40198,0.2399
1372,136.3,136.4045,136.23,136.34,63880,12/6/2021 9:51,0.000216,136.47398,0.1745
1373,136.34,136.37,136.05,136.05,99547,12/6/2021 9:52,-0.002127,136.47088,0.32
1374,136.0403,136.13,135.84,135.98,145019,12/6/2021 9:53,-0.000515,136.45488,0.29
1375,135.9899,136.2405,135.95,136.2277,80065,12/6/2021 9:54,0.001822,136.39688,0.2905
1376,136.25,136.74,136.04,136.6935,161914,12/6/2021 9:55,0.003419,136.33698,0.7
1377,136.6875,136.7799,136.55,136.61,99581,12/6/2021 9:56,-0.000611,136.377,0.2299
1378,136.63,136.86,136.62,136.78,95448,12/6/2021 9:57,0.001244,136.45208,0.24
1379,136.765,137,136.75,136.8603,180035,12/6/2021 9:58,0.000587,136.55008,0.25
1380,136.9,136.9,136.65,136.77,129797,12/6/2021 9:59,-0.000660,136.72408,0.25
1381,136.77,136.86,136.55,136.62,61473,12/6/2021 10:00,-0.001097,136.85598,0.31
1382,136.655,136.75,136.55,136.659,70546,12/6/2021 10:01,0.000285,136.87998,0.2
1383,136.64,136.69,136.45,136.6571,89977,12/6/2021 10:02,-0.000014,136.874,0.24
1384,136.6401,137.0499,136.6401,137.03,123260,12/6/2021 10:03,0.002729,136.84,0.4098
1385,137.03,137.2,137.0001,137.08,114924,12/6/2021 10:04,0.000365,136.84998,0.1999
1386,137.12,137.4,137.08,137.2501,143708,12/6/2021 10:05,0.001241,136.90998,0.32
1387,137.295,137.57,137.295,137.46,107811,12/6/2021 10:06,0.001529,137.01798,0.275
1388,137.49,137.71,137.45,137.63,110553,12/6/2021 10:07,0.001237,137.18198,0.26
1389,137.655,137.67,137.33,137.46,121280,12/6/2021 10:08,-0.001235,137.38598,0.34
1390,137.44,137.575,137.44,137.51,78610,12/6/2021 10:09,0.000364,137.51,0.135
1391,137.51,137.8457,137.51,137.8126,86687,12/6/2021 10:10,0.002201,137.585,0.3357
1392,137.81,137.83,137.61,137.75,106055,12/6/2021 10:11,-0.000454,137.67414,0.22
1393,137.7799,137.88,137.69,137.7377,93976,12/6/2021 10:12,-0.000089,137.72614,0.19
